wof:id,sg:id
403720213,SG_3ucLbLBZi6GUHKfcVDQjAe_40.248954_-76.477547@1303262422
404039163,SG_28p47ZcPX1bDlJtrGLrJCX_40.029289_-76.466797@1303262428
404038041,SG_4atN2zxjvvgOQoZkgvS3jx_40.093891_-76.659024@1303262428
403721025,SG_0G4PQATUkAdRjDkQ424FM7_40.235901_-76.896698@1303262422
404040067,SG_1Ox9Wjyfk4hIOQTdWEnqLI_40.048611_-76.480530@1303262428
403722007,SG_19EOY0z9Za3pf2F9xmWHml_40.256420_-76.900661@1303262422
403720243,SG_03QygAsM9Mc8kfVs2QqD57_40.258499_-76.908302@1303262422
404039191,SG_17TYFjvL7aJNdmp1bFrxFz_40.031181_-76.472633@1303262428
404038049,SG_1pozYfLVeFzs8F1QzeHoBO_40.087937_-76.665704@1303262428
403721031,SG_4KzPaOVhrH3xXmTzygyIIT_40.246700_-76.894203@1303262422
403722019,SG_4XYxQzUxEKMMnEpWW69vsq_40.245595_-76.884207@1303262422
404040071,SG_3u90MSUMZGJEa0lq8Nixz7_40.036043_-76.501486@1303262428
404039209,SG_7KmGZOq2EpYyViNjRi1q8J_40.037613_-76.500867@1303262428
404038055,SG_3WM70QqGz6KvDFM4dlwaSE_40.127018_-76.683252@1303262428
403721039,SG_0s7xnwOz0Rlwf27jfuDGKM_40.244499_-76.900200@1303262422
403722051,SG_7MbXwJiVQPyRVTzNQh5vQJ_40.249142_-76.914223@1303262422
220189857,SG_06RnVGaVbT3Pvmbds7IFyd_41.229506_-80.517893@1294180530
404040095,SG_22O96i4soFs6DEMcPy3mvZ_40.031986_-76.473092@1303262428
404039255,SG_3qgyqG2QnM6XpDEYTqDCGt_40.075617_-76.504922@1303262428
